,8604.T,8604.T,8604.T,8604.T,8604.T,8604.T,8604.T,8604.T,8604.T,8604.T,8604.T,8604.T,8604.T
,ACVOL_UNS,BID_HIGH_1,BID_LOW_1,OPEN_BID,BID,ASK_HIGH_1,ASK_LOW_1,OPEN_ASK,ASK,MID_HIGH,MID_LOW,MID_OPEN,MID_PRICE
Timestamp,,,,,,,,,,,,,
2025-09-16 00:00:00,818900.0,1106.5,1101.5,1103.0,1102.0,1107.0,1102.0,1103.5,1102.5,1106.75,1101.75,1103.25,1102.25
2025-09-16 00:05:00,200600.0,1105.0,1101.5,1102.0,1103.5,1105.5,1102.0,1102.5,1104.0,1105.25,1101.75,1102.25,1103.75
2025-09-16 00:10:00,144000.0,1104.5,1103.0,1103.5,1104.5,1105.0,1103.5,1104.0,1105.0,1104.75,1103.25,1103.75,1104.75
2025-09-16 00:15:00,299300.0,1106.5,1103.5,1104.5,1105.0,1107.0,1104.5,1105.0,1105.5,1106.75,1104.0,1104.75,1105.25
2025-09-16 00:20:00,212800.0,1107.0,1104.0,1105.0,1106.5,1107.5,1104.5,1105.5,1107.0,1107.25,1104.25,1105.25,1106.75
2025-09-16 00:25:00,295400.0,1109.0,1106.0,1106.5,1109.0,1109.5,1106.5,1107.0,1109.5,1109.25,1106.25,1106.75,1109.25
2025-09-16 00:30:00,160600.0,1109.0,1104.0,1109.0,1104.0,1109.5,1105.0,1109.5,1105.0,1109.25,1104.5,1109.25,1104.5
2025-09-16 00:35:00,113100.0,1106.5,1104.0,1104.0,1105.5,1107.0,1105.0,1105.0,1106.0,1106.75,1104.5,1104.5,1105.75
2025-09-16 00:40:00,57800.0,1106.5,1105.0,1105.5,1105.0,1107.0,1105.5,1106.0,1105.5,1106.75,1105.25,1105.75,1105.25
2025-09-16 00:45:00,106100.0,1106.5,1104.5,1105.0,1106.0,1107.0,1105.0,1105.5,1106.5,1106.75,1104.75,1105.25,1106.25
2025-09-16 00:50:00,285500.0,1109.5,1106.0,1106.0,1109.5,1110.0,1106.5,1106.5,1110.0,1109.75,1106.25,1106.25,1109.75
2025-09-16 00:55:00,909300.0,1114.5,1109.5,1109.5,1112.0,1115.0,1110.0,1110.0,1112.5,1114.75,1109.75,1109.75,1112.25
2025-09-16 01:00:00,171600.0,1112.0,1110.0,1112.0,1111.0,1112.5,1110.5,1112.5,1112.0,1112.25,1110.25,1112.25,1111.5
2025-09-16 01:05:00,142800.0,1111.5,1109.5,1111.0,1110.0,1112.0,1110.0,1112.0,1110.5,1111.75,1109.75,1111.5,1110.25
2025-09-16 01:10:00,100700.0,1110.5,1109.5,1110.0,1110.5,1111.0,1110.0,1110.5,1111.0,1110.75,1109.75,1110.25,1110.75
2025-09-16 01:15:00,73200.0,1110.5,1109.0,1110.5,1109.5,1111.0,1109.5,1111.0,1110.0,1110.75,1109.25,1110.75,1109.75
2025-09-16 01:20:00,140100.0,1111.5,1109.0,1109.5,1111.5,1112.0,1110.0,1110.0,1112.0,1111.75,1109.5,1109.75,1111.75
2025-09-16 01:25:00,111300.0,1111.5,1110.5,1111.5,1110.5,1112.0,1111.0,1112.0,1111.0,1111.75,1110.75,1111.75,1110.75
2025-09-16 01:30:00,186000.0,1111.0,1109.5,1110.5,1110.5,1111.5,1110.0,1111.0,1111.0,1111.25,1109.75,1110.75,1110.75
2025-09-16 01:35:00,74300.0,1111.0,1110.0,1110.5,1110.5,1111.5,1110.5,1111.0,1111.0,1111.25,1110.25,1110.75,1110.75
2025-09-16 01:40:00,80400.0,1110.5,1109.0,1110.5,1110.0,1111.0,1109.5,1111.0,1110.5,1110.75,1109.25,1110.75,1110.25
2025-09-16 01:45:00,49300.0,1110.0,1109.0,1110.0,1110.0,1110.5,1109.5,1110.5,1110.5,1110.25,1109.25,1110.25,1110.25
2025-09-16 01:50:00,58300.0,1110.5,1109.5,1110.0,1110.0,1111.0,1110.0,1110.5,1110.5,1110.75,1109.75,1110.25,1110.25
2025-09-16 01:55:00,122900.0,1111.5,1110.0,1110.0,1111.0,1112.0,1110.5,1110.5,1112.0,1111.75,1110.25,1110.25,1111.5
2025-09-16 02:00:00,84100.0,1111.5,1109.5,1111.0,1110.0,1112.0,1110.5,1112.0,1110.5,1111.75,1110.0,1111.5,1110.25
2025-09-16 02:05:00,64200.0,1110.5,1109.5,1110.0,1110.0,1111.0,1110.0,1110.5,1110.5,1110.75,1109.75,1110.25,1110.25
2025-09-16 02:10:00,44200.0,1110.0,1109.5,1110.0,1110.0,1110.5,1110.0,1110.5,1110.5,1110.25,1109.75,1110.25,1110.25
2025-09-16 02:15:00,23700.0,1110.5,1110.0,1110.0,1110.0,1111.0,1110.5,1110.5,1110.5,1110.75,1110.25,1110.25,1110.25
