,8035.T,8035.T,8035.T,8035.T,8035.T,8035.T,8035.T,8035.T,8035.T,8035.T,8035.T,8035.T,8035.T
2025-05-14 03:40:00,29900,23945,23900,23905,23930,23950,23905,23910,23935,23947.5,23902.5,23907.5,23932.5
2025-05-14 03:45:00,38700,23985,23920,23930,23965,23990,23925,23935,23975,23987.5,23922.5,23932.5,23970.0
2025-05-14 03:50:00,37900,23970,23910,23965,23915,23975,23915,23975,23920,23972.5,23912.5,23970.0,23917.5
2025-05-14 03:55:00,48600,23920,23850,23915,23865,23925,23860,23920,23870,23922.5,23855.0,23917.5,23867.5
2025-05-14 04:00:00,37000,23945,23865,23865,23940,23950,23870,23870,23945,23947.5,23867.5,23867.5,23942.5
2025-05-14 04:05:00,29400,23940,23885,23940,23890,23945,23890,23945,23895,23942.5,23887.5,23942.5,23892.5
2025-05-14 04:10:00,15800,23915,23885,23890,23915,23925,23890,23895,23920,23920.0,23887.5,23892.5,23917.5
2025-05-14 04:15:00,25800,23950,23915,23915,23945,23955,23920,23920,23955,23952.5,23917.5,23917.5,23950.0
2025-05-14 04:20:00,28500,23995,23935,23945,23980,24000,23940,23955,23985,23997.5,23937.5,23950.0,23982.5
2025-05-14 04:25:00,43300,24020,23975,23980,24005,24025,23980,23985,24015,24022.5,23977.5,23982.5,24010.0
2025-05-14 04:30:00,27800,24030,23990,24005,24015,24035,23995,24015,24020,24032.5,23992.5,24010.0,24017.5
2025-05-14 04:35:00,27900,24050,24000,24015,24045,24055,24005,24020,24050,24052.5,24002.5,24017.5,24047.5
2025-05-14 04:40:00,39000,24070,24030,24045,24055,24075,24035,24050,24060,24072.5,24032.5,24047.5,24057.5
2025-05-14 04:45:00,29400,24095,24055,24055,24095,24100,24060,24060,24100,24097.5,24057.5,24057.5,24097.5
2025-05-14 04:50:00,32300,24095,24045,24095,24055,24100,24050,24100,24060,24097.5,24047.5,24097.5,24057.5
2025-05-14 04:55:00,30200,24075,24040,24055,24060,24090,24045,24060,24065,24077.5,24042.5,24057.5,24062.5
2025-05-14 05:00:00,46600,24130,24045,24060,24120,24135,24050,24065,24125,24132.5,24047.5,24062.5,24122.5
2025-05-14 05:05:00,26300,24140,24110,24120,24135,24145,24115,24125,24140,24142.5,24112.5,24122.5,24137.5
2025-05-14 05:10:00,43700,24195,24135,24135,24185,24200,24140,24140,24190,24197.5,24137.5,24137.5,24187.5
2025-05-14 05:15:00,42900,24200,24150,24185,24185,24205,24155,24190,24190,24202.5,24152.5,24187.5,24187.5
2025-05-14 05:20:00,36900,24185,24130,24185,24155,24190,24135,24190,24160,24187.5,24132.5,24187.5,24157.5
2025-05-14 05:25:00,26800,24185,24140,24155,24175,24190,24145,24160,24180,24187.5,24142.5,24157.5,24177.5
2025-05-14 05:30:00,25800,24195,24160,24175,24195,24200,24165,24180,24200,24197.5,24162.5,24177.5,24197.5
2025-05-14 05:35:00,50100,24255,24195,24195,24250,24260,24200,24200,24260,24257.5,24197.5,24197.5,24255.0
2025-05-14 05:40:00,40700,24270,24240,24250,24265,24275,24245,24260,24270,24272.5,24242.5,24255.0,24267.5
2025-05-14 05:45:00,43900,24280,24230,24265,24240,24285,24235,24270,24245,24282.5,24232.5,24267.5,24242.5
2025-05-14 05:50:00,55100,24270,24220,24240,24265,24275,24225,24245,24270,24272.5,24222.5,24242.5,24267.5
2025-05-14 05:55:00,31600,24280,24255,24265,24260,24285,24260,24270,24265,24282.5,24257.5,24267.5,24262.5
2025-05-14 06:00:00,43800,24265,24220,24260,24255,24270,24225,24265,24260,24267.5,24222.5,24262.5,24257.5
2025-05-14 06:05:00,45500,24265,24205,24255,24210,24270,24210,24260,24215,24267.5,24207.5,24257.5,24212.5
2025-05-14 06:10:00,52900,24230,24190,24210,24225,24235,24195,24215,24230,24232.5,24192.5,24212.5,24227.5
2025-05-14 06:15:00,37200,24255,24215,24225,24240,24260,24220,24230,24245,24257.5,24217.5,24227.5,24242.5
2025-05-14 06:20:00,38400,24255,24215,24240,24240,24260,24220,24245,24245,24257.5,24217.5,24242.5,24242.5
2025-05-14 06:25:00,,24225,23615,23700,24225,24230,23620,23705,24230,24227.5,23617.5,23702.5,24227.5
2025-05-14 06:30:00,447000,24225,24225,24225,24225,24235,24235,24235,24235,24230.0,24230.0,24230.0,24230.0
2025-05-15 00:00:00,350300,24170,23905,23995,24160,24180,23945,24000,24170,24175.0,23927.5,23997.5,24165.0
2025-05-15 00:05:00,152200,24175,24030,24160,24105,24180,24035,24170,24115,24177.5,24032.5,24165.0,24110.0
2025-05-15 00:10:00,55500,24150,24055,24105,24140,24155,24060,24115,24145,24152.5,24057.5,24110.0,24142.5
2025-05-15 00:15:00,59000,24180,24105,24140,24140,24185,24110,24145,24145,24182.5,24107.5,24142.5,24142.5
2025-05-15 00:20:00,83000,24215,24090,24140,24110,24220,24095,24145,24120,24217.5,24092.5,24142.5,24115.0
2025-05-15 00:25:00,60200,24125,24050,24110,24050,24130,24055,24120,24055,24127.5,24052.5,24115.0,24052.5
2025-05-15 00:30:00,95000,24060,23950,24050,23955,24065,23955,24055,23965,24062.5,23952.5,24052.5,23960.0
2025-05-15 00:35:00,51400,24020,23940,23955,24000,24025,23945,23965,24005,24022.5,23942.5,23960.0,24002.5
2025-05-15 00:40:00,45100,24090,23970,24000,24065,24095,23975,24010,24075,24092.5,23972.5,24005.0,24070.0
2025-05-15 00:45:00,32000,24080,24020,24065,24025,24085,24025,24075,24035,24082.5,24022.5,24070.0,24030.0
2025-05-15 00:50:00,47100,24060,23970,24025,23970,24065,23975,24035,23975,24062.5,23972.5,24030.0,23972.5
2025-05-15 00:55:00,38600,24010,23960,23970,24005,24015,23965,23975,24010,24012.5,23962.5,23972.5,24007.5
2025-05-15 01:00:00,32100,24080,24000,24005,24080,24085,24005,24010,24085,24082.5,24002.5,24007.5,24082.5
2025-05-15 01:05:00,29200,24080,24040,24080,24060,24085,24045,24085,24065,24082.5,24042.5,24082.5,24062.5
2025-05-15 01:10:00,36800,24105,24045,24060,24065,24110,24055,24065,24075,24107.5,24050.0,24062.5,24070.0
2025-05-15 01:15:00,29000,24070,24010,24065,24035,24075,24020,24075,24040,24072.5,24015.0,24070.0,24037.5
2025-05-15 01:20:00,34000,24055,23985,24035,24015,24060,23990,24040,24025,24057.5,23987.5,24037.5,24020.0
2025-05-15 01:25:00,73600,24025,23935,24015,23965,24030,23940,24025,23975,24027.5,23937.5,24020.0,23970.0
2025-05-15 01:30:00,30700,24025,23965,23965,24005,24030,23970,23975,24015,24027.5,23967.5,23970.0,24010.0
2025-05-15 01:35:00,33100,24030,23965,24010,24015,24035,23975,24015,24025,24032.5,23970.0,24012.5,24020.0
2025-05-15 01:40:00,14400,24020,24000,24015,24010,24025,24005,24025,24015,24022.5,24002.5,24020.0,24012.5
2025-05-15 01:45:00,27100,24025,23975,24010,23995,24030,23980,24015,24000,24027.5,23977.5,24012.5,23997.5
2025-05-15 01:50:00,53700,24005,23935,23995,23935,24010,23940,24000,23945,24007.5,23937.5,23997.5,23940.0
2025-05-15 01:55:00,102900,23935,23805,23935,23875,23945,23810,23945,23880,23940.0,23807.5,23940.0,23877.5
2025-05-15 02:00:00,47000,23930,23860,23875,23880,23935,23865,23880,23885,23932.5,23862.5,23877.5,23882.5
2025-05-15 02:05:00,62200,23890,23820,23880,23860,23900,23835,23885,23870,23895.0,23830.0,23882.5,23865.0
2025-05-15 02:10:00,34600,23950,23860,23860,23940,23955,23865,23865,23945,23952.5,23862.5,23862.5,23942.5
2025-05-15 02:15:00,24100,23965,23915,23940,23950,23970,23920,23945,23955,23967.5,23917.5,23942.5,23952.5
2025-05-15 02:20:00,20300,23970,23935,23950,23950,23975,23945,23955,23955,23972.5,23940.0,23952.5,23952.5
2025-05-15 02:25:00,21100,23990,23925,23950,23980,23995,23930,23955,23995,23992.5,23927.5,23952.5,23987.5
2025-05-15 02:30:00,12700,23980,23980,23980,23980,23995,23995,23995,23995,23987.5,23987.5,23987.5,23987.5
2025-05-15 03:30:00,70400,23985,23900,23925,23970,23990,23910,23930,23975,23987.5,23905.0,23927.5,23972.5
2025-05-15 03:35:00,36100,24015,23965,23970,23995,24020,23970,23975,24000,24017.5,23967.5,23972.5,23997.5
2025-05-15 03:40:00,30000,24005,23985,23995,23995,24010,23990,24000,24000,24007.5,23987.5,23997.5,23997.5
2025-05-15 03:45:00,27200,24035,23990,23995,24025,24040,24000,24000,24030,24037.5,23995.0,23997.5,24027.5
2025-05-15 03:50:00,32300,24055,24000,24025,24005,24060,24005,24030,24010,24057.5,24002.5,24027.5,24007.5
2025-05-15 03:55:00,19000,24040,24000,24005,24005,24045,24005,24010,24010,24042.5,24002.5,24007.5,24007.5
2025-05-15 04:00:00,15100,24040,24005,24005,24035,24045,24010,24010,24045,24042.5,24007.5,24007.5,24040.0
2025-05-15 04:05:00,16600,24045,24020,24035,24025,24050,24025,24045,24030,24047.5,24022.5,24040.0,24027.5
2025-05-15 04:10:00,17100,24060,24025,24025,24055,24065,24030,24030,24060,24062.5,24027.5,24027.5,24057.5
2025-05-15 04:15:00,16300,24055,24025,24055,24035,24060,24030,24060,24045,24057.5,24027.5,24057.5,24040.0
2025-05-15 04:20:00,8900,24055,24035,24035,24045,24060,24040,24045,24050,24057.5,24037.5,24040.0,24047.5
2025-05-15 04:25:00,11300,24060,24035,24045,24050,24065,24040,24050,24055,24062.5,24037.5,24047.5,24052.5
2025-05-15 04:30:00,23100,24065,24030,24050,24035,24070,24035,24055,24045,24067.5,24032.5,24052.5,24040.0
2025-05-15 04:35:00,18200,24040,24005,24035,24010,24045,24010,24045,24015,24042.5,24007.5,24040.0,24012.5
2025-05-15 04:40:00,17000,24045,24005,24010,24040,24050,24010,24015,24050,24047.5,24007.5,24012.5,24045.0
2025-05-15 04:45:00,10200,24045,24010,24040,24020,24050,24015,24050,24025,24047.5,24012.5,24045.0,24022.5
2025-05-15 04:50:00,24500,24030,23995,24020,24025,24035,24000,24025,24030,24032.5,23997.5,24022.5,24027.5
2025-05-15 04:55:00,14200,24050,24015,24025,24050,24055,24020,24030,24055,24052.5,24017.5,24027.5,24052.5
2025-05-15 05:00:00,31000,24090,24050,24050,24080,24095,24055,24055,24090,24092.5,24052.5,24052.5,24085.0
2025-05-15 05:05:00,28200,24125,24080,24080,24120,24130,24085,24090,24125,24127.5,24082.5,24085.0,24122.5
2025-05-15 05:10:00,27400,24120,24080,24120,24090,24125,24085,24125,24100,24122.5,24082.5,24122.5,24095.0
2025-05-15 05:15:00,10900,24115,24095,24095,24110,24120,24100,24100,24115,24117.5,24097.5,24097.5,24112.5
2025-05-15 05:20:00,16900,24115,24100,24110,24100,24120,24105,24115,24105,24117.5,24102.5,24112.5,24102.5
2025-05-15 05:25:00,24300,24105,24040,24100,24075,24110,24045,24105,24080,24107.5,24042.5,24102.5,24077.5
2025-05-15 05:30:00,15500,24105,24060,24075,24090,24110,24065,24080,24095,24107.5,24062.5,24077.5,24092.5
2025-05-15 05:35:00,13700,24105,24080,24090,24085,24110,24085,24095,24090,24107.5,24082.5,24092.5,24087.5
2025-05-15 05:40:00,14900,24105,24080,24085,24095,24110,24085,24090,24105,24107.5,24082.5,24087.5,24100.0
2025-05-15 05:45:00,26600,24100,24045,24095,24050,24105,24050,24105,24055,24102.5,24047.5,24100.0,24052.5
2025-05-15 05:50:00,33200,24055,24005,24050,24025,24065,24010,24055,24030,24060.0,24007.5,24052.5,24027.5
2025-05-15 05:55:00,22300,24050,24020,24025,24045,24055,24025,24030,24050,24052.5,24022.5,24027.5,24047.5
2025-05-15 06:00:00,29400,24065,24030,24045,24045,24070,24040,24050,24050,24067.5,24035.0,24047.5,24047.5
2025-05-15 06:05:00,19200,24065,24020,24045,24020,24070,24025,24050,24025,24067.5,24022.5,24047.5,24022.5
2025-05-15 06:10:00,17600,24060,24020,24020,24060,24065,24025,24025,24065,24062.5,24022.5,24022.5,24062.5
2025-05-15 06:15:00,20400,24065,24045,24060,24060,24070,24050,24065,24065,24067.5,24047.5,24062.5,24062.5
2025-05-15 06:20:00,43200,24105,24055,24060,24090,24110,24065,24065,24095,24107.5,24060.0,24062.5,24092.5
2025-05-15 06:25:00,,24460,24120,24255,24125,24465,24125,24260,24130,24462.5,24122.5,24257.5,24127.5
2025-05-15 06:30:00,395600,24100,24100,24100,24100,24135,24135,24135,24135,24117.5,24117.5,24117.5,24117.5
2025-05-16 00:00:00,307600,23875,23615,23785,23615,23895,23625,23790,23630,23885.0,23620.0,23787.5,23622.5
2025-05-16 00:05:00,116600,23660,23575,23615,23615,23665,23580,23625,23620,23662.5,23577.5,23620.0,23617.5
2025-05-16 00:10:00,104100,23615,23500,23615,23530,23620,23505,23620,23535,23617.5,23502.5,23617.5,23532.5
2025-05-16 00:15:00,80800,23635,23525,23530,23615,23640,23535,23535,23625,23637.5,23530.0,23532.5,23620.0
2025-05-16 00:20:00,57600,23640,23565,23615,23570,23645,23570,23625,23575,23642.5,23567.5,23620.0,23572.5
2025-05-16 00:25:00,55700,23590,23510,23570,23525,23595,23515,23575,23535,23592.5,23512.5,23572.5,23530.0
2025-05-16 00:30:00,46200,23625,23520,23525,23605,23630,23525,23535,23615,23627.5,23522.5,23530.0,23610.0
2025-05-16 00:35:00,46700,23610,23515,23605,23525,23615,23520,23615,23530,23612.5,23517.5,23610.0,23527.5
2025-05-16 00:40:00,82200,23530,23470,23525,23480,23535,23475,23530,23485,23532.5,23472.5,23527.5,23482.5
2025-05-16 00:45:00,66000,23480,23415,23480,23440,23485,23420,23485,23445,23482.5,23417.5,23482.5,23442.5
2025-05-16 00:50:00,46600,23525,23430,23440,23520,23530,23435,23445,23525,23527.5,23432.5,23442.5,23522.5
2025-05-16 00:55:00,48600,23590,23515,23520,23560,23595,23520,23525,23565,23592.5,23517.5,23522.5,23562.5
2025-05-16 01:00:00,33300,23570,23475,23560,23500,23575,23480,23565,23505,23572.5,23477.5,23562.5,23502.5
2025-05-16 01:05:00,52400,23505,23400,23500,23430,23510,23405,23505,23435,23507.5,23402.5,23502.5,23432.5
2025-05-16 01:10:00,39300,23470,23410,23430,23465,23475,23415,23435,23470,23472.5,23412.5,23432.5,23467.5
2025-05-16 01:15:00,15200,23485,23460,23465,23460,23490,23465,23470,23465,23487.5,23462.5,23467.5,23462.5
2025-05-16 01:20:00,27700,23500,23450,23460,23450,23505,23455,23465,23455,23502.5,23452.5,23462.5,23452.5
2025-05-16 01:25:00,35700,23480,23425,23450,23425,23485,23430,23455,23430,23482.5,23427.5,23452.5,23427.5
2025-05-16 01:30:00,24000,23475,23420,23425,23475,23480,23425,23430,23480,23477.5,23422.5,23427.5,23477.5
2025-05-16 01:35:00,17200,23485,23455,23475,23465,23490,23460,23480,23470,23487.5,23457.5,23477.5,23467.5
2025-05-16 01:40:00,28400,23465,23410,23465,23420,23470,23415,23470,23425,23467.5,23412.5,23467.5,23422.5
2025-05-16 01:45:00,19900,23445,23410,23420,23430,23450,23415,23425,23435,23447.5,23412.5,23422.5,23432.5
2025-05-16 01:50:00,42400,23435,23375,23430,23375,23440,23380,23435,23380,23437.5,23377.5,23432.5,23377.5
2025-05-16 01:55:00,28800,23390,23355,23375,23375,23395,23360,23380,23380,23392.5,23357.5,23377.5,23377.5
2025-05-16 02:00:00,44800,23375,23315,23375,23360,23380,23320,23380,23365,23377.5,23317.5,23377.5,23362.5
2025-05-16 02:05:00,29100,23400,23345,23360,23400,23405,23350,23365,23405,23402.5,23347.5,23362.5,23402.5
2025-05-16 02:10:00,20500,23430,23395,23400,23425,23435,23405,23405,23430,23432.5,23400.0,23402.5,23427.5
2025-05-16 02:15:00,15600,23430,23390,23425,23410,23435,23395,23430,23415,23432.5,23392.5,23427.5,23412.5
2025-05-16 02:20:00,14300,23440,23410,23410,23425,23445,23415,23415,23430,23442.5,23412.5,23412.5,23427.5
2025-05-16 02:25:00,21200,23425,23345,23425,23345,23430,23355,23430,23355,23427.5,23350.0,23427.5,23350.0
2025-05-16 02:30:00,16000,23345,23345,23345,23345,23355,23355,23355,23355,23350.0,23350.0,23350.0,23350.0
2025-05-16 03:30:00,78600,23425,23370,23390,23400,23430,23375,23395,23405,23427.5,23372.5,23392.5,23402.5
2025-05-16 03:35:00,29600,23415,23365,23400,23370,23420,23370,23405,23375,23417.5,23367.5,23402.5,23372.5
2025-05-16 03:40:00,26700,23375,23355,23370,23360,23380,23360,23375,23365,23377.5,23357.5,23372.5,23362.5
2025-05-16 03:45:00,23200,23385,23355,23360,23375,23390,23360,23365,23380,23387.5,23357.5,23362.5,23377.5
2025-05-16 03:50:00,18800,23415,23370,23375,23410,23420,23375,23380,23415,23417.5,23372.5,23377.5,23412.5
2025-05-16 03:55:00,14500,23415,23380,23410,23390,23420,23385,23415,23395,23417.5,23382.5,23412.5,23392.5
2025-05-16 04:00:00,34200,23455,23390,23390,23455,23460,23395,23395,23460,23457.5,23392.5,23392.5,23457.5
2025-05-16 04:05:00,27300,23475,23420,23455,23465,23480,23425,23460,23470,23477.5,23422.5,23457.5,23467.5
2025-05-16 04:10:00,21000,23485,23455,23465,23475,23490,23460,23470,23485,23487.5,23457.5,23467.5,23480.0
2025-05-16 04:15:00,21200,23495,23475,23475,23485,23500,23480,23480,23495,23497.5,23477.5,23477.5,23490.0
2025-05-16 04:20:00,32400,23515,23460,23485,23515,23520,23465,23495,23520,23517.5,23462.5,23490.0,23517.5
2025-05-16 04:25:00,21600,23520,23490,23515,23505,23525,23495,23520,23515,23522.5,23492.5,23517.5,23510.0
2025-05-16 04:30:00,29300,23520,23470,23505,23510,23525,23475,23515,23520,23522.5,23472.5,23510.0,23515.0
2025-05-16 04:35:00,11600,23515,23500,23510,23515,23520,23505,23520,23520,23517.5,23502.5,23515.0,23517.5
2025-05-16 04:40:00,17200,23525,23510,23515,23525,23530,23515,23520,23530,23527.5,23512.5,23517.5,23527.5
2025-05-16 04:45:00,24100,23530,23505,23525,23520,23535,23510,23530,23525,23532.5,23507.5,23527.5,23522.5
2025-05-16 04:50:00,19600,23545,23520,23520,23535,23550,23525,23525,23540,23547.5,23522.5,23522.5,23537.5
2025-05-16 04:55:00,18500,23545,23520,23535,23540,23550,23525,23540,23545,23547.5,23522.5,23537.5,23542.5
2025-05-16 05:00:00,34100,23560,23500,23540,23510,23565,23505,23545,23515,23562.5,23502.5,23542.5,23512.5
2025-05-16 05:05:00,29000,23535,23475,23510,23480,23540,23480,23515,23485,23537.5,23477.5,23512.5,23482.5
2025-05-16 05:10:00,25500,23525,23470,23480,23495,23530,23475,23485,23505,23527.5,23472.5,23482.5,23500.0
2025-05-16 05:15:00,27400,23565,23495,23495,23560,23570,23505,23505,23565,23567.5,23500.0,23500.0,23562.5
2025-05-16 05:20:00,30900,23590,23540,23560,23540,23595,23545,23570,23550,23592.5,23542.5,23565.0,23545.0
2025-05-16 05:25:00,26500,23555,23505,23540,23510,23560,23510,23550,23515,23557.5,23507.5,23545.0,23512.5
2025-05-16 05:30:00,27600,23555,23490,23510,23545,23560,23500,23515,23550,23557.5,23495.0,23512.5,23547.5
2025-05-16 05:35:00,23700,23550,23510,23545,23515,23555,23515,23550,23525,23552.5,23512.5,23547.5,23520.0
2025-05-16 05:40:00,15400,23535,23515,23520,23520,23540,23520,23525,23525,23537.5,23517.5,23522.5,23522.5
2025-05-16 05:45:00,29800,23545,23495,23520,23545,23550,23500,23525,23550,23547.5,23497.5,23522.5,23547.5
2025-05-16 05:50:00,18200,23545,23520,23545,23520,23550,23525,23550,23525,23547.5,23522.5,23547.5,23522.5
2025-05-16 05:55:00,24100,23525,23500,23520,23510,23530,23505,23525,23515,23527.5,23502.5,23522.5,23512.5
2025-05-16 06:00:00,22400,23545,23505,23510,23530,23550,23510,23515,23540,23547.5,23507.5,23512.5,23535.0
2025-05-16 06:05:00,35700,23555,23520,23530,23540,23560,23525,23535,23545,23557.5,23522.5,23532.5,23542.5
2025-05-16 06:10:00,27300,23545,23520,23540,23535,23550,23525,23545,23540,23547.5,23522.5,23542.5,23537.5
2025-05-16 06:15:00,26300,23545,23515,23535,23525,23550,23520,23540,23530,23547.5,23517.5,23537.5,23527.5
2025-05-16 06:20:00,41700,23530,23490,23525,23490,23535,23495,23530,23500,23532.5,23492.5,23527.5,23495.0
2025-05-16 06:25:00,,23465,22805,22975,23465,23470,22810,22980,23470,23467.5,22807.5,22977.5,23467.5
2025-05-16 06:30:00,476500,23460,23460,23460,23460,23480,23480,23480,23480,23470.0,23470.0,23470.0,23470.0
2025-05-19 00:00:00,227100,23155,23060,23065,23135,23160,23065,23070,23140,23157.5,23062.5,23067.5,23137.5
2025-05-19 00:05:00,80800,23215,23110,23135,23135,23225,23115,23140,23140,23220.0,23112.5,23137.5,23137.5
2025-05-19 00:10:00,62600,23225,23105,23135,23190,23230,23110,23140,23200,23227.5,23107.5,23137.5,23195.0
2025-05-19 00:15:00,56600,23255,23135,23190,23220,23260,23140,23200,23225,23257.5,23137.5,23195.0,23222.5
2025-05-19 00:20:00,51700,23275,23210,23220,23245,23280,23215,23225,23250,23277.5,23212.5,23222.5,23247.5
2025-05-19 00:25:00,49700,23305,23235,23245,23270,23310,23240,23250,23275,23307.5,23237.5,23247.5,23272.5
2025-05-19 00:30:00,61600,23290,23175,23270,23190,23295,23180,23275,23200,23292.5,23177.5,23272.5,23195.0
2025-05-19 00:35:00,42300,23255,23190,23195,23210,23265,23200,23200,23215,23260.0,23195.0,23197.5,23212.5
2025-05-19 00:40:00,45500,23210,23140,23210,23145,23215,23145,23215,23155,23212.5,23142.5,23212.5,23150.0
2025-05-19 00:45:00,46700,23230,23135,23150,23215,23235,23140,23155,23220,23232.5,23137.5,23152.5,23217.5
2025-05-19 00:50:00,47200,23280,23195,23215,23265,23285,23200,23220,23270,23282.5,23197.5,23217.5,23267.5
2025-05-19 00:55:00,31100,23265,23210,23265,23220,23270,23215,23270,23230,23267.5,23212.5,23267.5,23225.0
2025-05-19 01:00:00,32200,23230,23165,23220,23180,23235,23170,23230,23185,23232.5,23167.5,23225.0,23182.5
2025-05-19 01:05:00,19500,23200,23160,23180,23165,23205,23165,23185,23170,23202.5,23162.5,23182.5,23167.5
2025-05-19 01:10:00,26500,23165,23135,23165,23160,23170,23140,23170,23165,23167.5,23137.5,23167.5,23162.5
2025-05-19 01:15:00,31400,23160,23095,23160,23105,23165,23100,23165,23115,23162.5,23097.5,23162.5,23110.0
2025-05-19 01:20:00,42600,23125,23040,23105,23065,23130,23045,23115,23070,23127.5,23042.5,23110.0,23067.5
2025-05-19 01:25:00,39400,23090,23035,23065,23070,23095,23045,23070,23075,23092.5,23042.5,23067.5,23072.5
2025-05-19 01:30:00,22300,23110,23070,23070,23110,23115,23075,23075,23115,23112.5,23072.5,23072.5,23112.5
2025-05-19 01:35:00,19900,23115,23070,23110,23080,23120,23075,23115,23085,23117.5,23072.5,23112.5,23082.5
2025-05-19 01:40:00,26700,23085,23050,23080,23060,23090,23055,23085,23065,23087.5,23052.5,23082.5,23062.5
