,6861.T,6861.T,6861.T,6861.T,6861.T,6861.T,6861.T,6861.T,6861.T,6861.T,6861.T,6861.T,6861.T
2025-05-14 04:10:00,800,63210,63140,63150,63210,63240,63170,63180,63230,63225,63155,63165,63220
2025-05-14 04:15:00,900,63270,63200,63210,63260,63300,63230,63230,63280,63280,63215,63220,63270
2025-05-14 04:20:00,1800,63300,63200,63260,63300,63320,63230,63280,63320,63310,63215,63270,63310
2025-05-14 04:25:00,800,63340,63260,63300,63340,63380,63300,63320,63360,63360,63280,63310,63350
2025-05-14 04:30:00,2300,63350,63290,63340,63320,63370,63320,63350,63340,63360,63305,63345,63330
2025-05-14 04:35:00,1200,63370,63280,63320,63360,63390,63290,63340,63380,63380,63285,63330,63370
2025-05-14 04:40:00,1100,63380,63330,63360,63350,63400,63360,63380,63370,63390,63345,63370,63360
2025-05-14 04:45:00,900,63370,63330,63350,63370,63390,63360,63370,63380,63380,63345,63360,63375
2025-05-14 04:50:00,2100,63370,63320,63370,63370,63390,63350,63380,63390,63380,63335,63375,63380
2025-05-14 04:55:00,4800,63420,63360,63370,63400,63440,63370,63390,63420,63430,63365,63380,63410
2025-05-14 05:00:00,10200,63670,63400,63400,63630,63690,63420,63420,63660,63680,63410,63410,63645
2025-05-14 05:05:00,3100,63630,63480,63620,63550,63660,63520,63660,63570,63645,63505,63640,63560
2025-05-14 05:10:00,5200,63700,63540,63550,63630,63720,63570,63570,63660,63710,63560,63560,63645
2025-05-14 05:15:00,2600,63670,63590,63630,63670,63700,63600,63660,63690,63685,63595,63645,63680
2025-05-14 05:20:00,4900,63670,63540,63670,63560,63690,63570,63690,63580,63680,63555,63680,63570
2025-05-14 05:25:00,4100,63570,63500,63560,63550,63580,63520,63580,63580,63575,63510,63570,63565
2025-05-14 05:30:00,2900,63600,63530,63550,63580,63620,63550,63580,63600,63610,63540,63565,63590
2025-05-14 05:35:00,1700,63630,63560,63580,63630,63650,63580,63600,63650,63640,63570,63590,63640
2025-05-14 05:40:00,4100,63670,63580,63630,63640,63700,63610,63650,63660,63685,63595,63640,63650
2025-05-14 05:45:00,1700,63650,63600,63640,63630,63680,63620,63670,63650,63665,63610,63655,63640
2025-05-14 05:50:00,2000,63680,63610,63630,63610,63690,63630,63650,63640,63685,63620,63640,63625
2025-05-14 05:55:00,4800,63720,63610,63610,63690,63730,63640,63640,63710,63725,63625,63625,63700
2025-05-14 06:00:00,3400,63770,63670,63690,63750,63790,63680,63710,63770,63780,63675,63700,63760
2025-05-14 06:05:00,3400,63760,63670,63750,63690,63780,63680,63770,63720,63770,63675,63760,63705
2025-05-14 06:10:00,3900,63750,63690,63690,63750,63780,63710,63720,63770,63765,63705,63705,63760
2025-05-14 06:15:00,5700,63780,63690,63750,63720,63790,63700,63770,63740,63785,63695,63760,63730
2025-05-14 06:20:00,5200,63740,63640,63720,63640,63760,63650,63740,63670,63750,63645,63730,63655
2025-05-14 06:25:00,,63580,62780,63040,63580,63590,62780,63040,63590,63585,62780,63040,63585
2025-05-14 06:30:00,107000,63580,63580,63580,63580,63650,63650,63650,63650,63615,63615,63615,63615
2025-05-15 00:00:00,44500,63800,63320,63530,63700,63820,63410,63530,63750,63810,63370,63530,63725
2025-05-15 00:05:00,7700,63850,63690,63700,63850,63880,63730,63750,63880,63865,63710,63725,63865
2025-05-15 00:10:00,9300,63860,63720,63850,63740,63890,63760,63880,63770,63875,63740,63865,63755
2025-05-15 00:15:00,4900,63780,63620,63740,63620,63820,63660,63770,63660,63800,63640,63755,63640
2025-05-15 00:20:00,3900,63690,63610,63620,63660,63730,63630,63660,63680,63710,63625,63640,63670
2025-05-15 00:25:00,7800,63670,63480,63660,63490,63690,63500,63680,63520,63680,63490,63670,63505
2025-05-15 00:30:00,6500,63490,63220,63490,63230,63530,63230,63520,63270,63510,63225,63505,63250
2025-05-15 00:35:00,5200,63340,63200,63230,63310,63350,63220,63270,63330,63345,63215,63250,63320
2025-05-15 00:40:00,4700,63410,63300,63310,63350,63420,63330,63330,63380,63415,63315,63320,63365
2025-05-15 00:45:00,3400,63360,63250,63350,63320,63380,63280,63380,63340,63370,63265,63365,63330
2025-05-15 00:50:00,1400,63330,63260,63320,63280,63350,63310,63340,63310,63340,63285,63330,63295
2025-05-15 00:55:00,7700,63290,63170,63280,63200,63340,63190,63300,63230,63315,63180,63290,63215
2025-05-15 01:00:00,3800,63350,63200,63200,63330,63380,63230,63230,63370,63365,63215,63215,63350
2025-05-15 01:05:00,3300,63340,63210,63340,63220,63380,63240,63370,63260,63360,63225,63355,63240
2025-05-15 01:10:00,1900,63360,63210,63220,63360,63380,63250,63260,63380,63370,63230,63240,63370
2025-05-15 01:15:00,2900,63430,63270,63360,63350,63440,63300,63380,63380,63435,63285,63370,63365
2025-05-15 01:20:00,2600,63360,63250,63350,63250,63390,63270,63380,63270,63375,63260,63365,63260
2025-05-15 01:25:00,2500,63280,63230,63250,63270,63300,63250,63270,63280,63290,63240,63260,63275
2025-05-15 01:30:00,2200,63280,63240,63270,63250,63300,63270,63280,63280,63290,63260,63275,63265
2025-05-15 01:35:00,5300,63260,63150,63250,63190,63280,63160,63280,63220,63270,63155,63265,63205
2025-05-15 01:40:00,3400,63200,63080,63190,63080,63220,63090,63220,63090,63205,63085,63205,63085
2025-05-15 01:45:00,2800,63110,63060,63080,63100,63130,63080,63090,63130,63120,63070,63085,63115
2025-05-15 01:50:00,3000,63180,63090,63090,63160,63200,63100,63130,63180,63190,63095,63110,63170
2025-05-15 01:55:00,2700,63170,63090,63170,63150,63190,63100,63180,63180,63175,63095,63175,63165
2025-05-15 02:00:00,2600,63180,63140,63150,63140,63190,63150,63180,63170,63185,63145,63165,63155
2025-05-15 02:05:00,2300,63180,63130,63140,63160,63200,63150,63170,63190,63185,63140,63155,63175
2025-05-15 02:10:00,3700,63210,63150,63160,63200,63230,63180,63190,63220,63220,63165,63175,63210
2025-05-15 02:15:00,4600,63270,63190,63200,63190,63280,63210,63220,63220,63275,63200,63210,63205
2025-05-15 02:20:00,1800,63260,63190,63190,63240,63280,63200,63220,63260,63270,63195,63205,63250
2025-05-15 02:25:00,3800,63300,63230,63240,63290,63330,63240,63260,63310,63315,63235,63250,63300
2025-05-15 02:30:00,300,63290,63290,63290,63290,63320,63320,63320,63320,63305,63305,63305,63305
2025-05-15 03:30:00,17100,63220,63060,63180,63100,63300,63080,63190,63110,63255,63070,63185,63105
2025-05-15 03:35:00,4300,63160,63060,63100,63100,63190,63090,63110,63130,63175,63075,63105,63115
2025-05-15 03:40:00,2400,63140,63090,63100,63130,63170,63110,63130,63150,63155,63100,63115,63140
2025-05-15 03:45:00,1700,63160,63100,63130,63160,63190,63120,63150,63180,63175,63110,63140,63170
2025-05-15 03:50:00,3100,63260,63160,63160,63230,63280,63180,63180,63250,63270,63170,63170,63240
2025-05-15 03:55:00,6000,63300,63180,63240,63250,63320,63200,63250,63280,63310,63195,63245,63265
2025-05-15 04:00:00,2400,63350,63230,63250,63350,63370,63260,63280,63370,63360,63245,63265,63360
2025-05-15 04:05:00,3400,63400,63320,63350,63320,63440,63350,63370,63350,63420,63335,63360,63335
2025-05-15 04:10:00,4700,63420,63310,63320,63350,63430,63340,63350,63370,63425,63325,63335,63360
2025-05-15 04:15:00,1900,63370,63330,63350,63330,63400,63350,63370,63350,63385,63340,63360,63340
2025-05-15 04:20:00,2500,63440,63330,63330,63430,63450,63350,63350,63450,63445,63340,63340,63440
2025-05-15 04:25:00,900,63450,63430,63430,63440,63460,63440,63450,63460,63455,63435,63440,63450
2025-05-15 04:30:00,4000,63440,63390,63440,63400,63460,63400,63460,63410,63450,63395,63450,63405
2025-05-15 04:35:00,2400,63400,63360,63400,63370,63430,63380,63410,63390,63415,63370,63405,63380
2025-05-15 04:40:00,1600,63410,63370,63370,63400,63420,63380,63390,63410,63415,63375,63380,63405
2025-05-15 04:45:00,2300,63460,63400,63400,63450,63490,63410,63410,63470,63475,63405,63405,63460
2025-05-15 04:50:00,4700,63470,63400,63450,63400,63490,63420,63470,63420,63480,63410,63460,63410
2025-05-15 04:55:00,1300,63450,63380,63400,63440,63470,63390,63420,63470,63460,63385,63410,63455
2025-05-15 05:00:00,3300,63510,63440,63440,63510,63530,63460,63470,63530,63520,63450,63455,63520
2025-05-15 05:05:00,3500,63540,63490,63500,63500,63550,63510,63530,63510,63545,63500,63515,63505
2025-05-15 05:10:00,4600,63500,63350,63500,63370,63510,63380,63510,63380,63505,63365,63505,63375
2025-05-15 05:15:00,3100,63440,63350,63370,63410,63450,63370,63380,63430,63445,63360,63375,63420
2025-05-15 05:20:00,2100,63410,63370,63410,63400,63440,63390,63430,63420,63420,63380,63420,63410
2025-05-15 05:25:00,3000,63440,63380,63400,63420,63470,63390,63420,63440,63455,63385,63410,63430
2025-05-15 05:30:00,5500,63490,63400,63420,63450,63500,63420,63440,63470,63495,63410,63430,63460
2025-05-15 05:35:00,4700,63450,63300,63450,63320,63470,63320,63470,63350,63460,63310,63460,63335
2025-05-15 05:40:00,1500,63360,63320,63320,63350,63390,63350,63350,63370,63370,63335,63335,63360
2025-05-15 05:45:00,4700,63350,63280,63350,63330,63370,63300,63370,63350,63360,63290,63360,63340
2025-05-15 05:50:00,1200,63340,63310,63330,63320,63360,63320,63350,63340,63350,63315,63340,63330
2025-05-15 05:55:00,5900,63320,63230,63320,63230,63340,63250,63340,63260,63330,63240,63330,63245
2025-05-15 06:00:00,3400,63240,63180,63230,63220,63260,63190,63260,63230,63250,63185,63245,63225
2025-05-15 06:05:00,3800,63330,63220,63220,63320,63340,63230,63230,63340,63335,63225,63225,63330
2025-05-15 06:10:00,4900,63400,63320,63320,63330,63420,63330,63340,63350,63410,63325,63330,63340
2025-05-15 06:15:00,5900,63350,63290,63330,63290,63360,63300,63350,63310,63355,63295,63340,63300
2025-05-15 06:20:00,9600,63320,63180,63290,63180,63340,63200,63310,63200,63330,63190,63300,63190
2025-05-15 06:25:00,,63920,61990,63040,63250,63930,62000,63050,63250,63925,61995,63045,63250
2025-05-15 06:30:00,99000,63200,63200,63200,63200,63260,63260,63260,63260,63230,63230,63230,63230
2025-05-16 00:00:00,67600,64300,63750,64290,63920,64310,63780,64300,63960,64305,63765,64295,63940
2025-05-16 00:05:00,30400,64240,63900,63920,64160,64260,63920,63960,64180,64250,63910,63940,64170
2025-05-16 00:10:00,21400,64330,64120,64160,64210,64350,64150,64180,64250,64340,64135,64170,64230
2025-05-16 00:15:00,15200,64300,63970,64210,64000,64320,63990,64250,64030,64310,63980,64230,64015
2025-05-16 00:20:00,5900,64090,63920,64000,63930,64100,63940,64030,63960,64095,63930,64015,63945
2025-05-16 00:25:00,5100,63990,63910,63930,63940,64020,63930,63960,63970,64005,63925,63945,63955
2025-05-16 00:30:00,7700,64070,63900,63940,64060,64090,63920,63970,64080,64080,63910,63955,64070
2025-05-16 00:35:00,7900,64180,64060,64060,64160,64200,64080,64080,64190,64190,64070,64070,64175
2025-05-16 00:40:00,5600,64160,64030,64160,64110,64190,64050,64190,64130,64175,64040,64175,64120
2025-05-16 00:45:00,3100,64130,64020,64110,64050,64140,64040,64130,64080,64135,64030,64120,64065
2025-05-16 00:50:00,3200,64070,64010,64050,64010,64100,64030,64080,64030,64085,64020,64065,64020
2025-05-16 00:55:00,3000,64030,63960,64010,63970,64060,63990,64030,63990,64045,63975,64020,63980
2025-05-16 01:00:00,4200,64010,63900,63970,63950,64030,63920,63990,63980,64020,63910,63980,63965
2025-05-16 01:05:00,4400,63980,63870,63950,63970,64000,63890,63980,64000,63990,63880,63965,63985
2025-05-16 01:10:00,2600,64000,63950,63970,63970,64020,63970,63990,64000,64010,63960,63980,63985
2025-05-16 01:15:00,1200,64000,63930,63970,63960,64010,63960,64010,63980,64005,63945,63990,63970
2025-05-16 01:20:00,500,63990,63950,63960,63950,64000,63960,63980,63980,63995,63955,63970,63965
2025-05-16 01:25:00,2900,64000,63930,63950,63930,64020,63950,63980,63960,64010,63940,63965,63945
2025-05-16 01:30:00,4300,63930,63800,63930,63870,63970,63820,63960,63890,63950,63810,63945,63880
2025-05-16 01:35:00,2800,63880,63780,63870,63830,63900,63800,63900,63860,63890,63790,63885,63845
2025-05-16 01:40:00,4800,63850,63750,63830,63820,63870,63760,63860,63850,63860,63755,63845,63835
2025-05-16 01:45:00,3900,63840,63710,63820,63760,63870,63730,63850,63770,63850,63720,63835,63765
2025-05-16 01:50:00,4400,63780,63690,63760,63760,63790,63700,63770,63790,63785,63695,63765,63775
2025-05-16 01:55:00,4100,63910,63760,63760,63860,63920,63780,63790,63890,63915,63770,63775,63875
2025-05-16 02:00:00,2000,63910,63840,63860,63910,63930,63870,63890,63930,63920,63855,63875,63920
2025-05-16 02:05:00,4500,63950,63850,63910,63910,63960,63870,63930,63940,63955,63860,63920,63925
2025-05-16 02:10:00,1600,63970,63880,63910,63910,64000,63900,63940,63930,63985,63890,63925,63920
2025-05-16 02:15:00,5200,64010,63880,63910,64000,64030,63900,63930,64020,64020,63890,63920,64010
2025-05-16 02:20:00,6700,64110,64000,64000,64100,64120,64020,64020,64120,64115,64010,64010,64110
2025-05-16 02:25:00,6500,64140,64040,64100,64100,64160,64060,64120,64130,64150,64050,64110,64115
2025-05-16 02:30:00,5600,64100,64100,64100,64100,64160,64160,64160,64160,64130,64130,64130,64130
2025-05-16 03:30:00,27300,64350,64170,64190,64260,64370,64190,64200,64290,64360,64180,64195,64275
2025-05-16 03:35:00,2900,64270,64230,64260,64270,64300,64240,64290,64290,64280,64235,64275,64280
2025-05-16 03:40:00,7600,64330,64220,64270,64250,64350,64230,64290,64260,64340,64225,64280,64255
2025-05-16 03:45:00,1900,64250,64200,64250,64230,64270,64220,64260,64250,64260,64210,64255,64240
2025-05-16 03:50:00,4800,64230,64110,64230,64120,64250,64120,64250,64140,64240,64115,64240,64130
2025-05-16 03:55:00,1600,64140,64100,64120,64110,64160,64110,64140,64130,64150,64105,64130,64120
2025-05-16 04:00:00,2100,64170,64110,64110,64150,64180,64130,64130,64170,64175,64120,64120,64160
2025-05-16 04:05:00,1500,64160,64120,64160,64150,64170,64130,64170,64160,64165,64125,64165,64155
2025-05-16 04:10:00,2500,64200,64150,64150,64190,64210,64160,64160,64210,64205,64155,64155,64200
2025-05-16 04:15:00,1600,64210,64180,64190,64190,64220,64200,64210,64200,64215,64190,64200,64195
2025-05-16 04:20:00,2200,64210,64170,64190,64200,64230,64180,64200,64220,64215,64175,64195,64210
2025-05-16 04:25:00,800,64200,64170,64200,64180,64220,64200,64220,64200,64210,64185,64210,64190
2025-05-16 04:30:00,3400,64200,64150,64180,64200,64230,64160,64200,64230,64215,64155,64190,64215
2025-05-16 04:35:00,1500,64210,64180,64200,64210,64230,64200,64230,64230,64220,64190,64215,64220
2025-05-16 04:40:00,3600,64250,64170,64210,64180,64270,64190,64230,64190,64260,64180,64220,64185
2025-05-16 04:45:00,2300,64200,64160,64180,64190,64220,64180,64190,64210,64210,64170,64185,64200
2025-05-16 04:50:00,16500,64300,64190,64190,64220,64330,64200,64210,64240,64315,64195,64200,64230
2025-05-16 04:55:00,2300,64230,64190,64220,64220,64240,64200,64240,64240,64235,64195,64230,64230
2025-05-16 05:00:00,3100,64240,64190,64220,64200,64260,64210,64240,64220,64250,64200,64230,64210
2025-05-16 05:05:00,3600,64220,64200,64200,64210,64230,64210,64220,64220,64225,64205,64210,64215
2025-05-16 05:10:00,2500,64270,64210,64210,64250,64280,64220,64220,64260,64275,64215,64215,64255
2025-05-16 05:15:00,1600,64250,64210,64250,64220,64270,64230,64260,64240,64260,64225,64255,64230
2025-05-16 05:20:00,2400,64240,64210,64220,64220,64250,64220,64240,64230,64245,64215,64230,64225
2025-05-16 05:25:00,8800,64220,64130,64220,64200,64230,64150,64230,64220,64225,64140,64225,64210
2025-05-16 05:30:00,3000,64200,64130,64200,64170,64220,64150,64220,64190,64210,64140,64210,64180
2025-05-16 05:35:00,4000,64180,64060,64170,64060,64190,64080,64190,64080,64185,64070,64180,64070
2025-05-16 05:40:00,4200,64110,64050,64060,64100,64130,64070,64080,64130,64115,64060,64070,64115
2025-05-16 05:45:00,1900,64110,64070,64100,64080,64130,64100,64130,64100,64120,64085,64115,64090
2025-05-16 05:50:00,2600,64090,64050,64080,64080,64110,64070,64100,64090,64100,64060,64090,64085
2025-05-16 05:55:00,3700,64080,64030,64080,64030,64090,64040,64090,64040,64085,64035,64085,64035
2025-05-16 06:00:00,3800,64090,64020,64030,64080,64120,64040,64040,64110,64105,64030,64035,64095
2025-05-16 06:05:00,3300,64140,64090,64090,64100,64150,64110,64110,64110,64145,64100,64100,64105
2025-05-16 06:10:00,3600,64100,64050,64100,64050,64110,64060,64110,64070,64105,64055,64105,64060
2025-05-16 06:15:00,4200,64090,64050,64050,64090,64100,64060,64070,64100,64095,64055,64060,64095
2025-05-16 06:20:00,11800,64120,64050,64090,64060,64130,64060,64100,64080,64125,64055,64095,64070
2025-05-16 06:25:00,,63980,62720,63010,63940,63990,62720,63010,63950,63985,62720,63010,63945
2025-05-16 06:30:00,117400,63940,63940,63940,63940,64120,64120,64120,64120,64030,64030,64030,64030
2025-05-19 00:00:00,49400,64110,63730,63900,64010,64200,63780,63900,64050,64135,63755,63900,64030
2025-05-19 00:05:00,11700,64060,63880,64010,64000,64080,63930,64050,64040,64070,63910,64030,64020
2025-05-19 00:10:00,5300,64110,63970,64000,64110,64140,64000,64040,64130,64125,63985,64020,64120
2025-05-19 00:15:00,15400,64270,64080,64110,64200,64280,64110,64130,64230,64275,64095,64120,64215
2025-05-19 00:20:00,5000,64270,64150,64200,64160,64290,64180,64230,64180,64280,64165,64215,64170
2025-05-19 00:25:00,10200,64290,64150,64160,64180,64310,64170,64180,64220,64300,64160,64170,64200
2025-05-19 00:30:00,6700,64310,64180,64190,64310,64330,64200,64220,64330,64320,64190,64205,64320
2025-05-19 00:35:00,7000,64420,64300,64320,64390,64440,64330,64330,64410,64430,64320,64325,64400
2025-05-19 00:40:00,5800,64410,64270,64400,64290,64420,64300,64410,64330,64415,64285,64405,64310
2025-05-19 00:45:00,10200,64510,64280,64290,64490,64540,64310,64330,64520,64520,64295,64310,64505
2025-05-19 00:50:00,5300,64530,64450,64490,64510,64550,64480,64520,64530,64540,64465,64505,64520
2025-05-19 00:55:00,6200,64520,64460,64510,64510,64540,64490,64530,64520,64530,64475,64520,64515
2025-05-19 01:00:00,5300,64540,64460,64510,64510,64550,64470,64520,64530,64545,64465,64515,64520
2025-05-19 01:05:00,6000,64560,64460,64510,64480,64580,64490,64530,64510,64570,64475,64520,64495
2025-05-19 01:10:00,2800,64520,64470,64470,64520,64540,64500,64510,64540,64530,64485,64490,64530
2025-05-19 01:15:00,3200,64560,64500,64520,64550,64570,64530,64540,64560,64565,64520,64530,64555
2025-05-19 01:20:00,5100,64560,64500,64550,64520,64570,64530,64560,64550,64565,64515,64555,64535
2025-05-19 01:25:00,4500,64540,64430,64520,64440,64550,64460,64550,64470,64545,64450,64535,64455
2025-05-19 01:30:00,3700,64520,64430,64440,64520,64540,64450,64470,64540,64530,64440,64455,64530
2025-05-19 01:35:00,4600,64540,64400,64520,64480,64550,64430,64540,64500,64545,64425,64530,64490
2025-05-19 01:40:00,3200,64540,64450,64480,64540,64550,64480,64500,64550,64545,64465,64490,64545
2025-05-19 01:45:00,4100,64550,64500,64540,64540,64560,64520,64550,64560,64555,64510,64545,64550
2025-05-19 01:50:00,4800,64540,64420,64540,64460,64560,64450,64560,64480,64550,64440,64550,64470
2025-05-19 01:55:00,6100,64460,64380,64460,64440,64480,64410,64480,64480,64470,64395,64470,64460
2025-05-19 02:00:00,4100,64520,64400,64440,64510,64540,64420,64480,64530,64525,64410,64460,64520
2025-05-19 02:05:00,2800,64530,64450,64510,64480,64540,64470,64530,64500,64535,64460,64520,64490
2025-05-19 02:10:00,2900,64480,64450,64480,64470,64500,64460,64500,64490,64490,64455,64490,64480
2025-05-19 02:15:00,3200,64510,64450,64470,64490,64520,64480,64490,64500,64515,64465,64480,64495
2025-05-19 02:20:00,2400,64530,64450,64480,64530,64550,64480,64500,64550,64540,64465,64490,64540
2025-05-19 02:25:00,2900,64540,64490,64530,64510,64550,64520,64550,64550,64545,64510,64540,64530
2025-05-19 02:30:00,500,64500,64500,64500,64500,64550,64550,64550,64550,64525,64525,64525,64525
2025-05-19 03:30:00,15500,64550,64500,64530,64540,64570,64520,64540,64550,64560,64510,64535,64545
2025-05-19 03:35:00,10400,64590,64460,64540,64470,64600,64480,64550,64490,64595,64470,64545,64480
2025-05-19 03:40:00,4800,64520,64410,64470,64410,64530,64420,64490,64420,64525,64415,64480,64415
2025-05-19 03:45:00,7000,64470,64370,64410,64470,64490,64390,64420,64490,64480,64380,64415,64480
2025-05-19 03:50:00,2600,64470,64400,64470,64400,64500,64420,64500,64430,64485,64410,64485,64415
2025-05-19 03:55:00,2500,64450,64400,64410,64430,64460,64420,64430,64460,64455,64410,64420,64445
2025-05-19 04:00:00,3900,64470,64410,64430,64470,64480,64430,64460,64480,64475,64420,64445,64475
2025-05-19 04:05:00,2600,64470,64430,64470,64450,64480,64440,64480,64470,64475,64435,64475,64460
2025-05-19 04:10:00,2800,64460,64430,64450,64430,64480,64440,64470,64450,64470,64435,64460,64440
2025-05-19 04:15:00,6300,64430,64320,64430,64340,64450,64350,64450,64370,64440,64335,64440,64355
2025-05-19 04:20:00,2000,64340,64330,64340,64340,64370,64340,64370,64350,64355,64335,64355,64345
2025-05-19 04:25:00,6700,64340,64230,64340,64270,64360,64240,64350,64300,64350,64235,64345,64285
2025-05-19 04:30:00,2900,64380,64270,64270,64360,64390,64300,64300,64380,64385,64285,64285,64370
2025-05-19 04:35:00,3000,64400,64360,64360,64390,64410,64380,64380,64410,64405,64370,64370,64400
2025-05-19 04:40:00,2200,64400,64360,64390,64360,64410,64380,64410,64390,64405,64370,64400,64375
2025-05-19 04:45:00,2900,64390,64260,64360,64260,64410,64290,64390,64290,64395,64275,64375,64275
2025-05-19 04:50:00,3200,64320,64250,64260,64310,64340,64260,64290,64330,64330,64255,64275,64320
2025-05-19 04:55:00,2900,64370,64310,64310,64370,64380,64330,64330,64380,64375,64320,64320,64375
2025-05-19 05:00:00,3600,64370,64310,64370,64340,64380,64330,64380,64360,64375,64320,64375,64350
2025-05-19 05:05:00,2500,64350,64290,64340,64350,64370,64310,64360,64370,64360,64300,64350,64360
2025-05-19 05:10:00,2500,64380,64330,64350,64360,64410,64350,64370,64390,64395,64345,64360,64375
2025-05-19 05:15:00,1800,64370,64320,64360,64350,64400,64350,64390,64380,64380,64335,64375,64365
2025-05-19 05:20:00,4100,64360,64270,64350,64320,64380,64300,64380,64340,64370,64285,64365,64330
2025-05-19 05:25:00,2900,64320,64260,64320,64270,64340,64270,64340,64280,64330,64265,64330,64275
2025-05-19 05:30:00,5300,64270,64170,64270,64240,64280,64200,64280,64250,64275,64185,64275,64245
2025-05-19 05:35:00,2900,64310,64240,64240,64300,64320,64250,64250,64320,64315,64245,64245,64310
